time,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_rate,upright,body_height,contact_count,floor_contact_count,fallen
16.959999999999727,-0.2136945699607479,0.44829525017117994,0.04654751492593884,0.10726214435273079,0.06718251542230103,0.1258019958578319,0.01387500730809979,0.4497135076716543,-0.9076870729024467,0.9998301928676202,0.04654751492593884,2,2,0
16.979999999999727,-0.2117884701470749,0.44907079941712313,0.04710250742172049,0.09530499068365061,0.03877746229715984,0.10288550363721784,-0.0011427916408595154,0.39752816851974687,-2.6092669575953713,0.9999969871575229,0.04710250742172049,0,0,0
16.999999999999726,-0.20938894782920356,0.45040917267215463,0.046954035436746866,0.11997611589356638,0.06691866275157499,0.13555902177354598,0.02227391804700702,0.34593006496861833,-2.579905177556427,0.9999912330619054,0.046954035436746866,3,3,0
17.019999999999726,-0.2055100994690235,0.4519053942237714,0.047363230712456975,0.19394241800900353,0.0748110775808386,0.2069873071242105,0.019147154395707702,0.27591044295351624,-3.5009811007551046,0.9999470976808478,0.047363230712456975,1,1,0
17.039999999999726,-0.20271885231426962,0.4531033557903725,0.04699854378108366,0.13956235773769365,0.05989807833005345,0.14841863145052384,0.03220778358240095,0.19171702130683452,-4.209671082334086,0.99997016584061,0.04699854378108366,2,2,0
17.059999999999725,-0.20365384948817933,0.45511756879762044,0.047726210567501356,-0.04674985869548565,0.10071065036239835,-0.033523395363695,0.1058506794865036,0.1278887125864801,-3.1914154360177207,0.9998364165787897,0.047726210567501356,1,1,0
17.079999999999725,-0.20460012063061658,0.45686209310026266,0.04635717965650666,-0.04731355712186275,0.08722621513211071,-0.04056893719767447,0.09056018235653113,0.07583692808588761,-2.6025892250296243,0.9999942077874313,0.04635717965650666,4,4,0
17.099999999999724,-0.20277170150315274,0.4603339149500276,0.04827846300628726,0.09142095637319214,0.17359109248824833,0.10788176554969647,0.16386940933967212,0.09747968966780358,1.0821380790957984,0.9999000388776534,0.04827846300628726,0,0,0
17.119999999999724,-0.20063249038445627,0.46403229948695013,0.0474310529686231,0.10696055593482356,0.18491922684612527,0.12822671139379627,0.17086132233009127,0.11940440705036423,1.0962358691280323,0.9999785032204571,0.0474310529686231,1,1,0
17.139999999999723,-0.198030868524408,0.46752934992160894,0.045505890621615516,0.13008109300241405,0.17485252173294052,0.14776022494934446,0.16019179453389693,0.10543531343859049,-0.6984546805886872,0.9997235123576025,0.045505890621615516,4,4,0
17.159999999999723,-0.19732106234223748,0.4720155870860694,0.047373903628081165,0.03549030910852541,0.22431185822302246,0.049461024669106915,0.22165057820535009,0.06263374167023253,-2.140078588417898,0.9999611763107217,0.047373903628081165,1,1,0
17.179999999999723,-0.19687527296715357,0.47667359049079,0.04653494804312905,0.02228946875419552,0.2329001702360306,0.029109271494537264,0.2321464193701329,0.0293274440753568,-1.6653148797437864,0.999970752829432,0.04653494804312905,1,1,0
17.199999999999722,-0.19693228006789545,0.47930805364242085,0.04525145315930884,-0.002850355037094243,0.13172315758154252,0.000311898689170741,0.13175362418657435,0.024002888443301295,-0.26622778160277516,0.9996715910893026,0.04525145315930884,4,4,0
17.21999999999972,-0.19640820470480563,0.47939942221806925,0.045951879604231395,0.026203768154491047,0.00456842878241992,0.026318556625341553,0.0038524776693774653,0.02726104666400369,0.16290791103511973,0.9998987112058976,0.045951879604231395,2,2,0
17.23999999999972,-0.1957444761799846,0.4804980580747023,0.04585981952998034,0.033186426241051115,0.05493179283165284,0.03440417686948422,0.054177424858381736,0.022320755206779258,-0.24701457286122155,0.9998419032687992,0.04585981952998034,4,4,0
17.25999999999972,-0.19541774928116618,0.484509977901746,0.04640263048483435,0.016336344940921788,0.2005959913521843,0.02043561893792455,0.20021991257419508,0.020453934289156255,-0.09334104588115018,0.9999003069223649,0.04640263048483435,0,0,0
17.27999999999972,-0.19523823779937433,0.489877668502915,0.0467945010273807,0.008975574089592486,0.2683845300584492,0.015295485441306583,0.26809861064549956,0.023559431970784986,0.15527488408143655,0.9999875412430704,0.0467945010273807,0,0,0
17.29999999999972,-0.19518033379028324,0.49651803440220466,0.046642786392982805,0.0028952004545543253,0.332018294964484,0.009546647150135097,0.3318936454724404,0.02003646497336679,-0.17614834987090977,0.9999570984589716,0.046642786392982805,1,1,0
17.31999999999972,-0.1955250619393437,0.5014388225587233,0.04778877552536155,-0.01723640745302235,0.24603940782593203,-0.007445802581116295,0.24653000622468849,0.0397479646256418,0.9855749826137504,0.9999448665732052,0.04778877552536155,0,0,0
17.33999999999972,-0.19532815979984652,0.5057456875940806,0.047563788367236896,0.009845106974858131,0.2153432517678633,0.023044528785239292,0.2143328997292997,0.06141961604849179,1.0835825711424996,0.9998425408730832,0.047563788367236896,2,2,0
17.35999999999972,-0.19545047295454696,0.5087652375642766,0.047443891981033076,-0.006115657735021596,0.15097749850980224,0.007140279528521262,0.15093251052726794,0.08775746656367614,1.3168925257592174,0.9998680905146707,0.047443891981033076,1,1,0
17.37999999999972,-0.19615290932946688,0.5121505933840999,0.04717415210701749,-0.03512181874599646,0.16926779099116218,-0.01423122341252735,0.1722863880265563,0.12217448753709235,1.7208510486708106,0.9999082092886987,0.04717415210701749,1,1,0
17.399999999999718,-0.1982650864633326,0.5130504032454157,0.04707333420938437,-0.10560885669328585,0.04499049306579406,-0.09719378956803867,0.06107980310847495,0.15833798821429385,1.8081750338600744,0.9999624048370881,0.04707333420938437,1,1,0
17.419999999999717,-0.20014572105015546,0.5129616362979198,0.046882739131240136,-0.09403172934114301,-0.004438347374796647,-0.0927668177872617,0.015999455238548822,0.21795492261939603,2.980846720255109,0.9997835985650427,0.046882739131240136,3,3,0
17.439999999999717,-0.20212866328111964,0.5098995572023125,0.04748291643381044,-0.09914711154820899,-0.15310395478036476,-0.12993028095722783,-0.1280198921578862,0.21813171570412804,0.00883965423660038,0.9997520283229169,0.04748291643381044,2,2,0
17.459999999999717,-0.20187512084621548,0.506598115404396,0.0476618117966919,0.012677121745208186,-0.16507208989582356,-0.02218755837286619,-0.1640646717967288,0.21106818485375178,-0.3531765425188127,0.9999880763936126,0.0476618117966919,0,0,0
17.479999999999716,-0.20163448961958422,0.503741980412625,0.04607403469678924,0.012031561331563023,-0.14280674958855322,-0.018162758742578645,-0.1421570975751186,0.21112907072923107,0.0030442937739641462,0.999949404964082,0.04607403469678924,2,2,0
17.499999999999716,-0.20370510832025795,0.5039518016853607,0.04605243871072636,-0.10353093503368688,0.010491063636786091,-0.09832103736441396,0.034083581630546186,0.23270476186463532,1.0787845567702126,0.9996649827908946,0.04605243871072636,1,1,0
17.519999999999715,-0.20509130582907384,0.5043641246290146,0.04565792033900565,-0.0693098754407942,0.02061614718269489,-0.061973188606670275,0.03725866680651655,0.25219125036908885,0.9743244252226765,0.999308632571779,0.04565792033900565,3,3,0
17.539999999999715,-0.20514405299436503,0.5040857240996981,0.045802188030782544,-0.002637358264559464,-0.013920026465824575,-0.0060939756499313585,-0.012790084292253135,0.25739409372520566,0.26014216780584076,0.9995698529015853,0.045802188030782544,3,3,0
17.559999999999715,-0.20529830615498637,0.5042838366245205,0.046041042627624824,-0.007712658031067132,0.009905626241119014,-0.004890369906414338,0.011562474099921994,0.26142933594340295,0.2017621109098644,0.9997302527193491,0.046041042627624824,2,2,0
17.579999999999714,-0.20543175946003164,0.5046206754176364,0.04671020632173112,-0.006672665252263621,0.016841939655798388,-0.0020676054448490935,0.017997233139089772,0.2628373601430689,0.07040120998329791,0.9999700234273352,0.04671020632173112,1,1,0
17.599999999999714,-0.2054946254908434,0.5049632465172079,0.046654609492578415,-0.003143301540588228,0.017128554978573796,0.0014998959835125789,0.017349871822804116,0.26772854493350084,0.24455923952159675,0.9999906596156469,0.046654609492578415,2,2,0
