step,time,cycle,phase,leg,event,forward_velocity,lateral_velocity,yaw_rate_deg_s
378,7.5600000000000005,11,0.34000000000000136,L1-L3,touchdown,0.055407871610184845,0.030536085082030456,-29.771641817994244
379,7.58,11,0.3700000000000007,R1-R4,liftoff,0.05828591496048475,0.006567449477556764,-39.114481342106345
379,7.58,11,0.3700000000000007,R2-R3,liftoff,0.05828591496048475,0.006567449477556764,-39.114481342106345
379,7.58,11,0.3700000000000007,L1-L3,liftoff,0.05828591496048475,0.006567449477556764,-39.114481342106345
380,7.6000000000000005,11,0.4000000000000014,R1-R4,touchdown,0.0852912078857916,-0.004876895374900252,-101.87446649100157
380,7.6000000000000005,11,0.4000000000000014,R2-R3,touchdown,0.0852912078857916,-0.004876895374900252,-101.87446649100157
380,7.6000000000000005,11,0.4000000000000014,L1-L3,touchdown,0.0852912078857916,-0.004876895374900252,-101.87446649100157
380,7.6000000000000005,11,0.4000000000000014,L2-L4,touchdown,0.0852912078857916,-0.004876895374900252,-101.87446649100157
381,7.62,11,0.43000000000000077,R1-R4,liftoff,0.0388880388345075,-0.03233539507169775,-16.944243271012606
381,7.62,11,0.43000000000000077,R2-R3,liftoff,0.0388880388345075,-0.03233539507169775,-16.944243271012606
381,7.62,11,0.43000000000000077,L1-L3,liftoff,0.0388880388345075,-0.03233539507169775,-16.944243271012606
381,7.62,11,0.43000000000000077,L2-L4,liftoff,0.0388880388345075,-0.03233539507169775,-16.944243271012606
382,7.640000000000001,11,0.46000000000000146,L1-L3,touchdown,0.034950230946768385,-0.04679183036032605,19.092364652317933
382,7.640000000000001,11,0.46000000000000146,L2-L4,touchdown,0.034950230946768385,-0.04679183036032605,19.092364652317933
383,7.66,11,0.4900000000000008,L1-L3,liftoff,0.011634554341419655,-0.11737657093416097,-22.75090309118725
383,7.66,11,0.4900000000000008,L2-L4,liftoff,0.011634554341419655,-0.11737657093416097,-22.75090309118725
384,7.68,11,0.5200000000000002,R2-R3,touchdown,0.002762297280826314,-0.15343677921522333,-22.378891424749316
386,7.72,11,0.5800000000000003,R1-R4,touchdown,0.026689446120682265,-0.17363543407488682,-34.95966452310251
386,7.72,11,0.5800000000000003,R2-R3,liftoff,0.026689446120682265,-0.17363543407488682,-34.95966452310251
387,7.74,11,0.610000000000001,R1-R4,liftoff,-0.01952731980747753,-0.11335109559941663,-5.192083373145027
388,7.76,11,0.6400000000000003,R1-R4,touchdown,-0.022359352385918792,-0.15215504083143258,84.05065601170877
388,7.76,11,0.6400000000000003,R2-R3,touchdown,-0.022359352385918792,-0.15215504083143258,84.05065601170877
388,7.76,11,0.6400000000000003,L1-L3,touchdown,-0.022359352385918792,-0.15215504083143258,84.05065601170877
389,7.78,11,0.670000000000001,R1-R4,liftoff,-0.027030062363245417,0.050563315333339416,-31.246558388884722
389,7.78,11,0.670000000000001,R2-R3,liftoff,-0.027030062363245417,0.050563315333339416,-31.246558388884722
389,7.78,11,0.670000000000001,L1-L3,liftoff,-0.027030062363245417,0.050563315333339416,-31.246558388884722
392,7.84,11,0.7600000000000005,L1-L3,touchdown,-0.08111094118379181,0.15639487588751594,-95.51595500609287
392,7.84,11,0.7600000000000005,L2-L4,touchdown,-0.08111094118379181,0.15639487588751594,-95.51595500609287
393,7.86,11,0.7900000000000011,L1-L3,liftoff,-0.053070336783945335,-0.03065397144532696,-26.32079491252081
393,7.86,11,0.7900000000000011,L2-L4,liftoff,-0.053070336783945335,-0.03065397144532696,-26.32079491252081
394,7.88,11,0.8200000000000005,R1-R4,touchdown,-0.014912972333658245,-0.15060321712161118,55.48397303540031
395,7.9,11,0.8500000000000012,R2-R3,touchdown,-0.05619404195874116,-0.10776673232612295,25.26355735518712
395,7.9,11,0.8500000000000012,L1-L3,touchdown,-0.05619404195874116,-0.10776673232612295,25.26355735518712
395,7.9,11,0.8500000000000012,L2-L4,touchdown,-0.05619404195874116,-0.10776673232612295,25.26355735518712
396,7.92,11,0.8800000000000006,R1-R4,liftoff,-0.007179730934037174,-0.09619887151995213,-29.752536232874366
396,7.92,11,0.8800000000000006,R2-R3,liftoff,-0.007179730934037174,-0.09619887151995213,-29.752536232874366
396,7.92,11,0.8800000000000006,L1-L3,liftoff,-0.007179730934037174,-0.09619887151995213,-29.752536232874366
396,7.92,11,0.8800000000000006,L2-L4,liftoff,-0.007179730934037174,-0.09619887151995213,-29.752536232874366
397,7.94,11,0.9100000000000013,L2-L4,touchdown,-0.005784176034275033,-0.037417839926441085,-14.960041677104206
398,7.96,11,0.9400000000000006,L2-L4,liftoff,0.06344238824170348,-0.0037400764273166024,-32.76415046035566
401,8.02,12,0.030000000000000027,R1-R4,touchdown,0.14166716426219728,0.11049347724946174,-12.504892966067255
401,8.02,12,0.030000000000000027,R2-R3,touchdown,0.14166716426219728,0.11049347724946174,-12.504892966067255
404,8.08,12,0.12000000000000077,R2-R3,liftoff,0.056797386750307495,0.11875943306039266,18.008504681872463
404,8.08,12,0.12000000000000077,L1-L3,touchdown,0.056797386750307495,0.11875943306039266,18.008504681872463
405,8.1,12,0.15000000000000013,R1-R4,liftoff,0.001537532599512009,0.052272396823740484,64.84320355093215
405,8.1,12,0.15000000000000013,L2-L4,touchdown,0.001537532599512009,0.052272396823740484,64.84320355093215
406,8.120000000000001,12,0.18000000000000216,R1-R4,touchdown,0.023213296418675335,0.00917759315021479,141.9639356667122
406,8.120000000000001,12,0.18000000000000216,R2-R3,touchdown,0.023213296418675335,0.00917759315021479,141.9639356667122
406,8.120000000000001,12,0.18000000000000216,L1-L3,liftoff,0.023213296418675335,0.00917759315021479,141.9639356667122
406,8.120000000000001,12,0.18000000000000216,L2-L4,liftoff,0.023213296418675335,0.00917759315021479,141.9639356667122
407,8.14,12,0.21000000000000152,R1-R4,liftoff,-0.034696466032267906,0.029023231855136902,-11.12697156726061
407,8.14,12,0.21000000000000152,R2-R3,liftoff,-0.034696466032267906,0.029023231855136902,-11.12697156726061
408,8.16,12,0.24000000000000088,R1-R4,touchdown,-0.027667747273845626,0.037082535510115706,-26.93339112884996
408,8.16,12,0.24000000000000088,R2-R3,touchdown,-0.027667747273845626,0.037082535510115706,-26.93339112884996
408,8.16,12,0.24000000000000088,L1-L3,touchdown,-0.027667747273845626,0.037082535510115706,-26.93339112884996
408,8.16,12,0.24000000000000088,L2-L4,touchdown,-0.027667747273845626,0.037082535510115706,-26.93339112884996
409,8.18,12,0.27000000000000024,R1-R4,liftoff,0.011509196076261458,0.029465797254423477,-14.58073032554349
409,8.18,12,0.27000000000000024,R2-R3,liftoff,0.011509196076261458,0.029465797254423477,-14.58073032554349
409,8.18,12,0.27000000000000024,L1-L3,liftoff,0.011509196076261458,0.029465797254423477,-14.58073032554349
409,8.18,12,0.27000000000000024,L2-L4,liftoff,0.011509196076261458,0.029465797254423477,-14.58073032554349
410,8.2,12,0.2999999999999996,R1-R4,touchdown,0.0061543756827735115,0.01218917630770874,-11.005940469193357
410,8.2,12,0.2999999999999996,R2-R3,touchdown,0.0061543756827735115,0.01218917630770874,-11.005940469193357
412,8.24,12,0.360000000000001,R1-R4,liftoff,0.0002808589842778937,0.09763175576316646,-0.22290655894846725
412,8.24,12,0.360000000000001,R2-R3,liftoff,0.0002808589842778937,0.09763175576316646,-0.22290655894846725
414,8.28,12,0.4199999999999997,R2-R3,touchdown,0.005358929481809685,-0.0676573588518436,8.664683944225805
414,8.28,12,0.4199999999999997,L1-L3,touchdown,0.005358929481809685,-0.0676573588518436,8.664683944225805
414,8.28,12,0.4199999999999997,L2-L4,touchdown,0.005358929481809685,-0.0676573588518436,8.664683944225805
415,8.3,12,0.45000000000000173,R2-R3,liftoff,-0.008040296451370605,-0.0976784589794533,-63.74215045060267
415,8.3,12,0.45000000000000173,L1-L3,liftoff,-0.008040296451370605,-0.0976784589794533,-63.74215045060267
415,8.3,12,0.45000000000000173,L2-L4,liftoff,-0.008040296451370605,-0.0976784589794533,-63.74215045060267
417,8.34,12,0.5100000000000005,R1-R4,touchdown,0.02364136780611612,-0.14946476463616767,16.41457262110019
417,8.34,12,0.5100000000000005,R2-R3,touchdown,0.02364136780611612,-0.14946476463616767,16.41457262110019
417,8.34,12,0.5100000000000005,L1-L3,touchdown,0.02364136780611612,-0.14946476463616767,16.41457262110019
417,8.34,12,0.5100000000000005,L2-L4,touchdown,0.02364136780611612,-0.14946476463616767,16.41457262110019
418,8.36,12,0.5399999999999998,R1-R4,liftoff,0.06566501548205234,0.00975325052187684,14.443274838524989
418,8.36,12,0.5399999999999998,R2-R3,liftoff,0.06566501548205234,0.00975325052187684,14.443274838524989
418,8.36,12,0.5399999999999998,L1-L3,liftoff,0.06566501548205234,0.00975325052187684,14.443274838524989
418,8.36,12,0.5399999999999998,L2-L4,liftoff,0.06566501548205234,0.00975325052187684,14.443274838524989
421,8.42,12,0.6300000000000006,R1-R4,touchdown,0.028342977060878797,-0.0566147486497982,-76.78394535216462
421,8.42,12,0.6300000000000006,R2-R3,touchdown,0.028342977060878797,-0.0566147486497982,-76.78394535216462
421,8.42,12,0.6300000000000006,L1-L3,touchdown,0.028342977060878797,-0.0566147486497982,-76.78394535216462
421,8.42,12,0.6300000000000006,L2-L4,touchdown,0.028342977060878797,-0.0566147486497982,-76.78394535216462
422,8.44,12,0.6599999999999999,R1-R4,liftoff,0.01822588613719862,-0.07142618924424922,-3.7730405776805673
422,8.44,12,0.6599999999999999,R2-R3,liftoff,0.01822588613719862,-0.07142618924424922,-3.7730405776805673
422,8.44,12,0.6599999999999999,L1-L3,liftoff,0.01822588613719862,-0.07142618924424922,-3.7730405776805673
422,8.44,12,0.6599999999999999,L2-L4,liftoff,0.01822588613719862,-0.07142618924424922,-3.7730405776805673
424,8.48,12,0.7200000000000013,R1-R4,touchdown,0.018962561908954036,-0.06200004177827572,4.908656896191411
424,8.48,12,0.7200000000000013,R2-R3,touchdown,0.018962561908954036,-0.06200004177827572,4.908656896191411
424,8.48,12,0.7200000000000013,L1-L3,touchdown,0.018962561908954036,-0.06200004177827572,4.908656896191411
424,8.48,12,0.7200000000000013,L2-L4,touchdown,0.018962561908954036,-0.06200004177827572,4.908656896191411
425,8.5,12,0.7500000000000007,R1-R4,liftoff,0.0545549231793885,0.09410838435086973,1.3026149832220668
425,8.5,12,0.7500000000000007,R2-R3,liftoff,0.0545549231793885,0.09410838435086973,1.3026149832220668
425,8.5,12,0.7500000000000007,L1-L3,liftoff,0.0545549231793885,0.09410838435086973,1.3026149832220668
425,8.5,12,0.7500000000000007,L2-L4,liftoff,0.0545549231793885,0.09410838435086973,1.3026149832220668
427,8.540000000000001,12,0.810000000000002,R1-R4,touchdown,0.05494896427782568,0.17444767965926256,-86.87175604145474
427,8.540000000000001,12,0.810000000000002,L1-L3,touchdown,0.05494896427782568,0.17444767965926256,-86.87175604145474
428,8.56,12,0.8400000000000014,R2-R3,touchdown,-0.02588731661247868,0.03832505963168869,-18.337618274677492
428,8.56,12,0.8400000000000014,L1-L3,liftoff,-0.02588731661247868,0.03832505963168869,-18.337618274677492
428,8.56,12,0.8400000000000014,L2-L4,touchdown,-0.02588731661247868,0.03832505963168869,-18.337618274677492
429,8.58,12,0.8700000000000008,R1-R4,liftoff,0.03695985659905387,0.010189025348033232,-76.30908941033843
429,8.58,12,0.8700000000000008,R2-R3,liftoff,0.03695985659905387,0.010189025348033232,-76.30908941033843
429,8.58,12,0.8700000000000008,L2-L4,liftoff,0.03695985659905387,0.010189025348033232,-76.30908941033843
430,8.6,12,0.9000000000000001,L1-L3,touchdown,0.022917474088063546,0.019495701446889224,-95.73361447162983
431,8.620000000000001,12,0.9300000000000022,L2-L4,touchdown,-0.02567111916624333,0.04886213737319733,-119.11737361138776
432,8.64,12,0.9600000000000015,R2-R3,touchdown,-0.0007727347890314658,0.08663726259820942,-107.04043934957326
432,8.64,12,0.9600000000000015,L1-L3,liftoff,-0.0007727347890314658,0.08663726259820942,-107.04043934957326
432,8.64,12,0.9600000000000015,L2-L4,liftoff,-0.0007727347890314658,0.08663726259820942,-107.04043934957326
433,8.66,12,0.9900000000000009,R2-R3,liftoff,0.05046656422718655,0.17618634191103477,-10.05352706248625
434,8.68,13,0.020000000000000295,R1-R4,touchdown,-0.04402587174448042,0.1556218783441228,25.710055281155856
435,8.700000000000001,13,0.05000000000000232,R1-R4,liftoff,-0.1741993685955801,0.14135331002095194,28.86583047435228
435,8.700000000000001,13,0.05000000000000232,L1-L3,touchdown,-0.1741993685955801,0.14135331002095194,28.86583047435228
435,8.700000000000001,13,0.05000000000000232,L2-L4,touchdown,-0.1741993685955801,0.14135331002095194,28.86583047435228
436,8.72,13,0.08000000000000168,R1-R4,touchdown,-0.11496268296414792,0.09270896265240802,-14.429068127891172
436,8.72,13,0.08000000000000168,R2-R3,touchdown,-0.11496268296414792,0.09270896265240802,-14.429068127891172
436,8.72,13,0.08000000000000168,L1-L3,liftoff,-0.11496268296414792,0.09270896265240802,-14.429068127891172
436,8.72,13,0.08000000000000168,L2-L4,liftoff,-0.11496268296414792,0.09270896265240802,-14.429068127891172
437,8.74,13,0.11000000000000104,R1-R4,liftoff,-0.10394592408091244,0.03157178755972491,-134.42580904906245
437,8.74,13,0.11000000000000104,R2-R3,liftoff,-0.10394592408091244,0.03157178755972491,-134.42580904906245
437,8.74,13,0.11000000000000104,L1-L3,touchdown,-0.10394592408091244,0.03157178755972491,-134.42580904906245
437,8.74,13,0.11000000000000104,L2-L4,touchdown,-0.10394592408091244,0.03157178755972491,-134.42580904906245
438,8.76,13,0.1400000000000004,R1-R4,touchdown,-0.09030533170337803,0.012955357410463185,-3.9523730633502843
438,8.76,13,0.1400000000000004,R2-R3,touchdown,-0.09030533170337803,0.012955357410463185,-3.9523730633502843
438,8.76,13,0.1400000000000004,L1-L3,liftoff,-0.09030533170337803,0.012955357410463185,-3.9523730633502843
438,8.76,13,0.1400000000000004,L2-L4,liftoff,-0.09030533170337803,0.012955357410463185,-3.9523730633502843
439,8.78,13,0.16999999999999976,R1-R4,liftoff,-0.050495215732551,-0.04625162207571969,134.24135682437122
439,8.78,13,0.16999999999999976,R2-R3,liftoff,-0.050495215732551,-0.04625162207571969,134.24135682437122
440,8.8,13,0.2000000000000018,L1-L3,touchdown,0.011231704172080005,-0.034297237670739736,3.893833059934668
441,8.82,13,0.23000000000000115,R1-R4,touchdown,-0.010444467505115261,-0.10667085150068152,-38.37866519133831
441,8.82,13,0.23000000000000115,R2-R3,touchdown,-0.010444467505115261,-0.10667085150068152,-38.37866519133831
441,8.82,13,0.23000000000000115,L1-L3,liftoff,-0.010444467505115261,-0.10667085150068152,-38.37866519133831
443,8.86,13,0.28999999999999987,L1-L3,touchdown,0.013392922540934712,0.04226050191399264,-0.8329559087495891
443,8.86,13,0.28999999999999987,L2-L4,touchdown,0.013392922540934712,0.04226050191399264,-0.8329559087495891
444,8.88,13,0.3200000000000019,R1-R4,liftoff,0.005529835195973099,0.07895656182748077,2.652610494323058
444,8.88,13,0.3200000000000019,R2-R3,liftoff,0.005529835195973099,0.07895656182748077,2.652610494323058
445,8.9,13,0.35000000000000125,R2-R3,touchdown,0.00031660551017668884,-0.002886425705583602,-21.798802251495392
446,8.92,13,0.3800000000000006,R1-R4,touchdown,-0.004059252267270836,-0.030139029570115435,-21.61793922135292
446,8.92,13,0.3800000000000006,L1-L3,liftoff,-0.004059252267270836,-0.030139029570115435,-21.61793922135292
446,8.92,13,0.3800000000000006,L2-L4,liftoff,-0.004059252267270836,-0.030139029570115435,-21.61793922135292
447,8.94,13,0.41,R2-R3,liftoff,0.001285074383322059,-0.0033436061579385726,-6.417897796664567
448,8.96,13,0.440000000000002,R1-R4,liftoff,0.005003729128888062,0.053458120746587574,-30.756987126779674
449,8.98,13,0.47000000000000136,R1-R4,touchdown,0.0003971405914376114,0.10944833362083543,-35.90845644530781
450,9.0,13,0.5000000000000008,R1-R4,liftoff,-0.03415224453932647,-0.028031670014038078,-81.17354633425288
450,9.0,13,0.5000000000000008,L1-L3,touchdown,-0.03415224453932647,-0.028031670014038078,-81.17354633425288
450,9.0,13,0.5000000000000008,L2-L4,touchdown,-0.03415224453932647,-0.028031670014038078,-81.17354633425288
451,9.02,13,0.5300000000000001,L1-L3,liftoff,-0.034285972198930634,-0.16328147893156278,-61.653273813008866
451,9.02,13,0.5300000000000001,L2-L4,liftoff,-0.034285972198930634,-0.16328147893156278,-61.653273813008866
452,9.040000000000001,13,0.5600000000000022,R1-R4,touchdown,-0.029700827595171203,-0.16102829213965109,-64.6479279003174
452,9.040000000000001,13,0.5600000000000022,R2-R3,touchdown,-0.029700827595171203,-0.16102829213965109,-64.6479279003174
453,9.06,13,0.5900000000000015,R1-R4,liftoff,0.0023948044104733744,-0.08201154878742996,-18.293133537113217
453,9.06,13,0.5900000000000015,R2-R3,liftoff,0.0023948044104733744,-0.08201154878742996,-18.293133537113217
455,9.1,13,0.6500000000000002,R1-R4,touchdown,0.06323982095358886,-0.01762898721468005,73.32627075049776
455,9.1,13,0.6500000000000002,R2-R3,touchdown,0.06323982095358886,-0.01762898721468005,73.32627075049776
455,9.1,13,0.6500000000000002,L1-L3,touchdown,0.06323982095358886,-0.01762898721468005,73.32627075049776
455,9.1,13,0.6500000000000002,L2-L4,touchdown,0.06323982095358886,-0.01762898721468005,73.32627075049776
456,9.120000000000001,13,0.6800000000000023,R1-R4,liftoff,0.07438795365222489,-0.05179096348088917,-48.38737677055719
456,9.120000000000001,13,0.6800000000000023,L1-L3,liftoff,0.07438795365222489,-0.05179096348088917,-48.38737677055719
456,9.120000000000001,13,0.6800000000000023,L2-L4,liftoff,0.07438795365222489,-0.05179096348088917,-48.38737677055719
457,9.14,13,0.7100000000000016,R2-R3,liftoff,0.08456314500315146,0.03228129002808469,-222.254375656931
458,9.16,13,0.740000000000001,R1-R4,touchdown,0.09141635085922015,0.06316614056754156,-219.25741620916867
459,9.18,13,0.7700000000000004,L1-L3,touchdown,0.006147645083680427,1.7728997689238357e-05,-158.58023169015215
460,9.200000000000001,13,0.8000000000000024,R1-R4,liftoff,-0.06023656120315234,-0.04312681959862644,-11.36864822512035
460,9.200000000000001,13,0.8000000000000024,L1-L3,liftoff,-0.06023656120315234,-0.04312681959862644,-11.36864822512035
461,9.22,13,0.8300000000000017,R1-R4,touchdown,-0.05122674777318094,-0.01588371290621527,-2.084118801506175
461,9.22,13,0.8300000000000017,R2-R3,touchdown,-0.05122674777318094,-0.01588371290621527,-2.084118801506175
461,9.22,13,0.8300000000000017,L1-L3,touchdown,-0.05122674777318094,-0.01588371290621527,-2.084118801506175
